Open,High,Low,Close,Volume,Dividends,Stock Splits
198.08527768743798,198.27584755147745,190.58681585985815,191.12037658691406,30803800,0.0,0.0
190.4153069509795,195.8652732003476,189.79598401356498,193.59762573242188,31202500,0.0,0.0
193.94065638575495,199.17147089640537,192.97832794574248,198.0090789794922,29437300,0.0,0.0
200.9246187398699,202.5348382407548,198.2377404994357,199.55259704589844,32004900,0.0,0.0
199.4668389966685,200.1528498081341,197.04674126220954,197.47549438476562,24221900,0.0,0.0
197.92331080881587,201.97267338638392,196.78948696094645,200.40057373046875,33829100,0.0,0.0
203.41138162597977,203.88777718640915,201.34382663832886,202.4300079345703,27158400,0.0,0.0
198.18057395365662,201.02942493807893,195.83670115325253,196.45602416992188,33154800,0.0,0.0
197.4374181325775,200.47682476397242,197.20874298235645,200.4482421875,21331600,0.0,0.0
198.9618499090392,200.25763188349316,195.1506854050532,196.18922424316406,28554300,0.0,0.0
197.2849132698332,200.1909288915541,196.96096780077255,199.9241485595703,25681100,0.0,0.0
200.57206106834602,201.21996661458442,198.48546064844754,200.63876342773438,19925800,0.0,0.0
201.25805652305527,205.66948389253287,201.25805652305527,205.62184143066406,26458000,0.0,0.0
208.4611818961351,213.29184029670688,206.574659376011,210.94796752929688,40461400,0.0,0.0
212.20562960629036,214.57808461932888,210.02372990076108,212.33901977539062,28950800,0.0,0.0
212.47241351746592,213.634819812789,208.78511664370075,210.43344116210938,23421700,0.0,0.0
206.8510024089282,209.9570968936289,205.81244881578348,209.29014587402344,22733100,0.0,0.0
209.75700431852633,211.7959771718583,208.96620031284962,209.29014587402344,26057900,0.0,0.0
210.01423617140503,211.80548829345503,203.6305379900933,204.10693359375,27625800,0.0,0.0
205.61230469803786,207.10817903708136,203.03023464101497,204.51658630371094,22753500,0.0,0.0
203.05886431483884,206.67947393271433,203.05886431483884,204.65956115722656,22724900,0.0,0.0
203.8305991538514,205.86004890997927,201.70587900793112,204.7452850341797,22351500,0.0,0.0
204.87868717803974,206.0696761583048,203.09697231586392,206.02203369140625,18879600,0.0,0.0
203.75436445560234,206.12680477931295,198.2758161171347,200.16233825683594,37111600,0.0,0.0
201.60108711313487,204.53568576239945,200.4005754314339,203.18272399902344,36700300,0.0,0.0
197.8661428219542,198.9809067591582,192.5591035035503,193.11170959472656,51195600,0.0,0.0
194.43614186429846,197.57081907484408,193.7691762745103,195.05545043945312,31432600,0.0,0.0
193.89301013017186,194.64570878486924,190.19617560413607,192.91163635253906,36953700,0.0,0.0
194.64567580398509,195.58894417052068,190.67253889874814,192.77821350097656,30842200,0.0,0.0
194.2645939137079,198.29489655104663,193.53094063130447,196.68467712402344,27512000,0.0,0.0
203.9163436100231,208.01334801298592,202.3918721219875,206.17445373535156,42311800,0.0,0.0
211.55775973379434,213.5395672501234,210.70977611493413,212.74874877929688,36080100,0.0,0.0
211.76735056508159,213.76821774632472,207.73704817031117,213.15843200683594,25231900,0.0,0.0
213.84449939222785,217.3507646878939,207.59419027321084,208.08010864257812,44395000,0.0,0.0
204.37369285917435,206.27927507697552,199.81935252170467,201.04844665527344,44045100,0.0,0.0
