Close,High,Low,Open,Volume,MA_50,MA_200,Daily_Return
216.5408935546875,216.71238901873582,213.8349550793512,214.86397147896773,25725500,199.37819244384767,,0.007715351996780084
220.714111328125,221.86699526332427,216.61712013687557,217.20784612402568,34080800,199.95419189453125,,0.01927219244795242
207.0415496826172,218.4845678117185,204.81202155908042,218.44646255713243,58400300,200.33411041259765,,-0.061946930185997395
204.13548278808594,208.0514545913692,195.5031981874679,204.9453609972527,59664100,200.60838287353516,,-0.01403615312475237
193.09263610839844,200.11470143736412,192.6543458320582,196.75135022135257,52924300,200.73802795410157,,-0.05409567473946275
201.31520080566406,204.6976117097977,196.94189367413148,197.7994142836165,45679000,200.9920132446289,,0.042583522929634965
195.67471313476562,204.60237606499447,194.47420152382745,203.32562487927262,35461500,201.03680908203125,,-0.02801819062010813
194.39797973632812,198.7808248995314,191.73969878966778,197.41832597706613,33620100,201.03344909667967,,-0.006524774601602168
195.71282958984375,199.32390157724174,194.39797317755668,194.59806571185905,30375800,201.02672943115235,,0.0067637012241537064
198.9237060546875,199.8764970654058,197.16103686948387,198.58070070929145,21823900,200.99982360839843,,0.01640606020347679
195.36981201171875,200.70543328613255,194.97916418339267,200.67685071707825,26328100,200.94841430664061,,-0.017865613472894615
193.33084106445312,194.6838026501684,190.5201102929385,190.60585800070598,34011300,200.76916046142577,,-0.010436468798686871
190.92984008789062,194.0359343629213,186.98528485141622,193.22607051465485,55225300,200.51356201171876,,-0.01241913066401057
192.9783172607422,193.140304553541,187.109134700145,187.88089322203805,39839700,200.31128936767578,,0.010728952435662187
197.6279754638672,198.27588112674852,192.54007326273896,195.37938734876468,33517100,200.32747467041017,,0.02409420016261521
191.12034606933594,198.27581589133334,190.58678542747754,198.0852460577235,30803800,200.18917449951172,,-0.03292868521906733
193.59767150878906,195.86531951290243,189.7960288910299,190.41535197488398,31202500,200.10631500244142,,0.012962123030869632
198.0090789794922,199.17147089640537,192.97832794574248,193.94065638575495,29437300,200.19000396728515,,0.0227864696735407
199.55258178710938,202.53482275392867,198.23772534118714,200.92460337616922,32004900,200.3243328857422,,0.007795111292735468
197.4755096435547,200.15286527380047,197.04675648786915,199.46685440932734,24221900,200.25135437011718,,-0.010408645806299743
200.4005584716797,201.97265800789293,196.78947197711074,197.9232957386492,33829100,200.2910546875,,0.014812210554132621
202.4300079345703,203.88777718640915,201.34382663832886,203.41138162597977,27158400,200.31431427001954,,0.010126965106124874
196.4560089111328,201.02940932407267,195.83668594256645,198.18055856092133,33154800,200.39317535400392,,-0.02951143007102197
200.44821166992188,200.47679424204267,197.2087129579813,197.4373880733873,21331600,200.5754528808594,,0.02032110283068489
196.18923950195312,200.2576474587062,195.15070058306898,198.96186538347163,28554300,200.62407531738282,,-0.021247244525094633
199.92413330078125,200.1909136124036,196.960952768142,197.2848982124782,25681100,200.7821838378906,,0.019037200043741098
200.63877868652344,201.21998191757461,198.48547574347566,200.5720763220623,19925800,200.91580535888673,,0.003574582887734712
205.62185668945312,205.6694991548574,201.25807145801653,201.25807145801653,26458000,201.15213012695312,,0.024836066265710333
210.94793701171875,213.2918094400436,206.57462949111385,208.4611517383171,40461400,201.47387512207033,,0.025902306340465975
212.33905029296875,214.57811545870766,210.0237600855834,212.2056601046975,28950800,201.60425903320314,,0.006594581113029463
210.43348693847656,213.63486628556396,208.78516206150175,212.47245973737833,23421700,201.7583142089844,,-0.00897415407982205
209.2901153564453,209.9570662787995,205.81241880530467,206.85097224701303,22733100,201.89615417480468,177.70173233032227,-0.00543341080673887
209.2901153564453,211.79594628889316,208.96616984250753,209.75697373287338,26057900,201.9691714477539,177.9890350341797,0.0
204.10693359375,211.80548829345503,203.6305379900933,210.01423617140503,27625800,202.01209381103516,178.25987449645996,-0.02476553540938975
204.51658630371094,207.10817903708136,203.03023464101497,205.61230469803786,22753500,202.14361999511718,178.53082443237304,0.002007049455636345
204.65953063964844,206.67944311393921,203.05883403594683,203.05883403594683,22724900,202.37058349609376,178.80934242248534,0.0006989376192951813
204.74526977539062,205.86003356811165,201.70586397565597,203.83058396322997,22351500,202.48881469726564,179.07642601013183,0.00041893546552285166
206.0220489501953,206.06969142062243,203.09698735801163,204.87870235214814,18879600,202.64189575195311,179.34044097900392,0.00623593979096726
200.16236877441406,206.12683620625828,198.27584634708583,203.75439552083563,37111600,202.67398162841798,179.57870208740235,-0.02844200514284656
203.1827392578125,204.5357011227944,200.4005904812868,201.60110225314483,36700300,202.7402407836914,179.82289611816407,0.015089602016063575
193.1116943359375,198.98089103661246,192.55908828842558,197.86612718749194,51195600,202.5820767211914,180.0221697998047,-0.04956643934746918
195.055419921875,197.57078816372166,193.76914595817738,194.4361114436148,31432600,202.4871792602539,180.22619972229003,0.0100652919680575
192.91162109375,194.64569338891974,190.19616056013263,193.8929947937588,36953700,202.2564126586914,180.40537887573242,-0.010990716530633438
192.7782440185547,195.58897513304893,190.67256908298938,194.64570661719011,30842200,202.05270599365235,180.5794955444336,-0.0006913895308074958
196.6847381591797,198.2949580858859,193.53100068779375,194.2646541978643,27512000,201.91436157226562,180.77598037719727,0.020264185725485717
206.1745147705078,208.01340959252195,202.39193203736167,203.91640397669642,42311800,201.91283813476562,181.02369522094727,0.04824866789434323
212.74876403808594,213.53958256563163,210.70979122748378,211.55777490716312,36080100,201.95361785888673,181.29946044921874,0.0318868181884453
213.158447265625,213.7682330487648,207.73706304101447,211.7673657242911,25231900,201.89911865234376,181.58521438598632,0.0019256667806808458
208.08004760742188,217.35070093341986,207.59412938058674,213.84443666623005,44395000,201.69865081787108,181.85862113952638,-0.02382452923329248
201.0484619140625,206.27929073276394,199.81936768721027,204.37370837033654,44045100,201.42196014404297,182.08184005737306,-0.03379269552372288
206.32691955566406,207.74656901719345,202.1822723760831,202.36330501469286,29440800,201.2176806640625,182.31925720214844,0.02625465318833342
